Age,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Tutoring_Sessions_Per_Week,Exam_Anxiety_Score,Final_Score,Gender_Male,Gender_Non-Binary,Part_Time_Job_1,Study_Method_Offline,Study_Method_Online,Diet_Quality_Good,Diet_Quality_Poor,Internet_Quality_Excellent,Internet_Quality_Good,Internet_Quality_Poor,Extracurricular_Yes,Family_Income_Level_Low,Family_Income_Level_Middle
24,5.39,70.5,6.1,4.1,0.5,2.76,1,3.9,92.73,False,False,True,False,False,False,True,True,False,False,True,False,False
23,7.38,82.1,8.1,6.4,4.8,3.56,3,5.0,99.52,True,False,False,True,False,False,True,False,False,True,False,True,False
24,7.96,66.9,7.6,4.8,5.9,2.34,3,1.5,98.84,True,False,False,True,False,True,False,False,True,False,True,False,True
23,4.77,71.0,5.9,2.6,2.5,3.64,3,5.5,98.9,True,False,False,True,False,False,True,False,False,True,True,False,True
19,3.63,86.7,6.3,5.6,5.5,3.47,1,7.1,70.93,False,False,False,False,False,False,False,False,False,False,False,True,False
22,3.27,92.4,4.9,5.2,6.3,3.59,0,5.8,71.79,False,False,False,False,True,True,False,False,False,False,True,True,False
17,5.4,81.1,7.2,2.8,2.2,2.76,4,4.1,98.06,True,False,False,False,False,False,False,False,False,False,True,False,True
23,6.57,79.7,4.5,4.3,3.2,3.31,2,3.6,92.28,True,False,True,True,False,True,False,True,False,False,True,False,False
23,8.01,76.8,6.8,8.2,6.1,1.92,1,4.7,80.87,True,False,True,True,False,False,False,False,True,False,False,True,False
18,2.23,85.7,5.4,3.0,6.6,1.92,1,5.7,53.6,False,False,True,False,False,True,False,False,False,False,False,False,True
23,7.2,50.6,6.8,5.1,5.0,2.83,0,5.2,73.01,False,False,True,False,False,False,False,False,True,False,True,False,True
21,8.1,82.0,7.8,5.2,6.1,2.68,1,3.7,97.9,True,False,False,True,False,False,False,False,False,False,True,False,True
22,4.56,82.0,6.8,2.8,5.2,3.23,1,7.1,85.67,True,False,True,True,False,True,False,False,False,False,True,True,False
17,5.7,76.6,7.3,2.1,2.8,1.81,1,5.6,78.48,True,False,True,True,False,False,False,False,True,False,False,False,False
17,7.17,76.3,7.3,6.2,1.6,2.45,0,4.6,75.84,False,False,False,False,True,False,True,False,False,False,False,False,True
18,8.03,84.0,6.7,5.0,6.4,3.67,2,5.2,69.67,False,False,True,True,False,True,False,False,True,False,False,True,False
19,8.49,75.1,6.1,3.8,2.9,3.46,1,4.4,67.56,False,False,False,True,False,False,True,False,True,False,False,False,True
17,5.07,86.3,4.9,4.1,2.9,2.42,2,4.6,68.43,True,False,True,True,False,True,False,False,True,False,False,True,False
21,7.53,72.0,7.4,3.2,2.7,3.59,1,6.0,81.16,False,False,False,False,False,False,True,True,False,False,False,False,True
17,2.64,84.0,8.7,9.6,2.9,2.68,0,5.0,64.13,True,False,True,False,True,False,False,False,False,False,False,True,False
21,0.66,89.0,9.5,4.9,5.2,2.72,1,4.2,73.3,False,False,True,False,False,False,False,False,False,False,False,False,False
22,4.16,69.6,4.8,3.2,4.4,3.59,4,3.6,82.94,True,False,True,True,False,False,False,False,False,False,True,False,True
22,5.71,90.0,5.9,3.7,5.2,3.64,2,3.2,85.39,False,False,False,True,False,False,False,False,False,False,False,False,False
20,2.03,83.9,7.7,5.7,3.2,2.85,5,5.7,90.61,False,False,False,False,False,True,False,True,False,False,False,False,True
20,4.72,82.7,9.3,2.4,3.8,3.38,3,3.7,97.08,False,False,False,True,False,False,True,False,True,False,False,False,True
21,5.36,93.1,5.7,3.3,1.9,3.2,3,2.9,99.71,False,False,False,False,False,False,False,False,True,False,True,False,False
19,4.96,84.4,7.2,4.3,1.3,3.04,0,4.2,87.24,True,False,False,False,False,False,False,False,True,False,False,False,True
17,5.54,71.1,7.3,2.6,2.4,2.84,2,5.2,77.31,True,False,True,True,False,False,False,False,False,True,False,False,True
23,7.22,86.4,6.3,3.8,2.2,2.79,2,2.7,92.08,False,False,True,False,True,True,False,False,True,False,False,True,False
17,4.49,91.5,6.8,6.9,0.5,1.88,1,2.3,83.52,True,False,False,False,False,True,False,False,True,False,True,False,False
20,4.09,76.5,6.5,4.8,3.6,3.91,2,6.5,83.33,True,False,False,False,False,False,False,False,True,False,True,True,False
24,6.09,77.5,5.2,4.6,4.0,2.92,2,6.0,81.65,True,False,True,True,False,False,True,False,False,False,True,False,False
23,4.61,77.4,9.2,4.6,2.0,2.86,2,4.3,93.85,False,False,False,False,False,False,False,False,True,False,False,False,True
21,7.79,75.2,7.3,7.9,2.1,2.65,4,5.0,95.41,True,False,True,True,False,True,False,False,False,False,False,True,False
23,8.96,71.9,6.5,2.8,4.6,2.45,2,6.8,90.68,True,False,False,False,False,False,False,False,True,False,True,True,False
24,5.71,87.5,8.4,2.7,3.6,2.12,3,2.6,98.74,True,False,False,False,False,False,False,False,True,False,True,False,False
17,4.49,90.9,6.7,3.8,2.3,3.26,2,1.7,99.45,True,False,True,False,False,True,False,False,False,False,False,False,True
17,4.58,66.9,8.4,2.5,3.5,3.23,3,4.9,90.86,False,False,False,True,False,False,True,False,True,False,True,False,True
19,4.85,78.6,6.2,6.6,2.9,3.48,2,2.0,87.25,False,True,False,False,False,False,True,True,False,False,False,False,True
18,6.02,77.0,8.4,6.6,3.7,2.84,1,4.4,84.93,False,False,True,False,False,True,False,False,False,True,False,True,False
23,3.41,87.3,7.8,3.6,1.7,2.65,0,4.0,83.75,True,False,False,True,False,True,False,True,False,False,True,False,True
20,6.04,90.7,6.2,5.4,3.3,3.94,2,4.8,92.82,False,False,True,True,False,False,True,False,True,False,False,False,True
24,4.39,84.2,8.0,5.7,5.2,2.68,1,4.6,70.63,False,False,False,True,False,False,False,False,True,False,True,False,True
24,6.99,91.8,8.3,5.0,2.4,3.4,2,5.3,97.55,True,False,False,True,False,False,False,True,False,False,False,False,True
24,7.6,89.4,7.1,1.6,8.3,3.69,1,2.4,97.49,False,False,False,True,False,False,False,False,True,False,True,False,False
20,8.35,86.7,5.7,8.1,4.3,1.52,3,6.2,72.32,False,False,False,False,True,False,False,True,False,False,False,True,False
18,4.57,85.3,5.6,3.4,1.3,2.54,2,3.9,76.35,False,False,True,False,True,False,True,False,False,False,False,True,False
17,2.18,91.0,6.8,2.6,2.6,3.34,4,4.2,98.87,False,False,False,False,True,False,False,False,False,False,False,False,False
19,1.51,74.9,7.3,1.0,3.4,2.34,3,3.2,79.73,True,False,False,True,False,True,False,False,True,False,True,False,True
19,4.3,69.1,4.0,8.1,4.4,2.89,1,6.0,59.98,True,False,False,True,False,False,False,True,False,False,True,False,True
20,2.05,88.8,7.9,5.1,1.7,3.33,1,5.9,91.98,False,False,True,True,False,False,False,True,False,False,False,False,False
19,1.59,89.6,7.6,4.0,4.8,3.76,3,5.1,76.66,True,False,False,True,False,False,True,False,True,False,False,False,True
24,4.18,96.6,9.0,6.1,3.2,3.92,1,5.7,91.18,True,False,False,False,False,False,False,False,True,False,True,True,False
22,2.92,79.4,6.7,2.7,5.9,2.2,1,5.1,72.35,False,False,False,False,True,False,False,False,False,False,True,False,True
18,6.27,68.8,6.6,6.2,4.1,3.18,2,3.7,83.68,False,False,False,True,False,False,False,True,False,False,True,True,False
17,8.77,84.1,7.5,5.9,2.6,3.18,3,4.3,89.07,True,False,True,False,False,False,False,False,False,False,False,True,False
22,4.44,94.7,5.4,4.0,2.0,3.17,3,4.9,90.84,False,False,False,False,True,False,True,False,True,False,True,True,False
18,5.52,74.4,7.1,3.6,3.8,3.32,1,1.5,83.91,False,False,False,True,False,False,True,False,True,False,True,False,True
21,1.74,78.8,4.9,3.5,5.3,3.22,0,7.0,56.39,False,False,False,False,True,False,True,False,True,False,True,True,False
23,5.26,74.7,6.0,3.6,4.7,2.77,5,2.4,93.47,True,False,False,True,False,False,False,False,False,False,True,False,False
20,3.5,65.1,7.2,7.4,5.1,2.95,1,3.6,69.08,True,False,False,True,False,False,True,True,False,False,True,False,True
24,2.7,92.3,7.0,7.5,3.9,2.74,1,5.5,79.6,True,False,False,False,False,True,False,False,True,False,False,False,True
19,1.18,76.0,5.7,6.5,3.9,2.27,0,8.4,54.75,True,False,True,False,True,False,True,True,False,False,True,False,True
21,8.1,96.3,7.5,2.7,3.9,2.97,2,4.6,85.84,True,False,False,False,True,False,True,False,False,True,False,False,False
19,1.68,76.1,7.0,4.8,4.7,2.73,1,3.5,67.3,True,False,False,False,True,True,False,False,True,False,True,False,True
22,2.49,62.8,7.8,3.0,4.1,3.48,2,2.5,97.88,True,False,False,True,False,True,False,False,True,False,True,True,False
17,4.92,70.9,6.1,4.7,3.0,3.0,2,3.4,89.7,False,False,True,False,False,False,True,False,True,False,True,True,False
17,5.48,70.5,6.6,5.2,3.7,2.84,3,5.0,78.67,True,False,True,False,True,False,False,True,False,False,False,False,False
17,5.49,73.1,7.5,7.3,3.7,2.72,1,4.3,84.39,False,False,False,False,True,True,False,False,False,True,False,True,False
24,5.12,77.8,5.6,6.6,4.6,3.71,2,5.1,85.29,False,False,False,False,False,False,False,False,False,True,False,True,False
19,3.12,76.4,7.4,6.1,3.2,3.47,1,6.4,75.91,True,False,False,True,False,False,False,False,True,False,True,False,True
21,6.45,96.5,5.9,4.3,6.6,2.62,2,4.9,83.61,False,False,True,True,False,True,False,False,False,True,False,True,False
17,5.3,57.7,9.0,8.7,6.3,2.66,1,5.9,81.0,False,False,True,False,True,False,False,True,False,False,False,False,False
21,2.01,69.9,6.0,4.0,5.8,2.96,0,5.0,68.81,True,False,False,False,True,False,False,False,False,False,True,False,False
19,8.12,81.1,7.7,5.5,5.6,4.0,1,8.4,98.55,False,False,True,False,True,False,True,False,True,False,False,False,True
24,4.23,87.5,4.5,5.3,3.2,3.04,2,5.1,85.49,True,False,False,False,False,False,True,False,False,True,False,False,False
22,6.81,81.1,6.6,3.6,3.4,2.93,3,4.6,97.11,False,False,True,True,False,False,False,False,True,False,True,False,True
24,2.01,79.7,7.3,5.9,2.5,3.48,3,8.3,65.28,True,False,False,False,True,False,False,False,False,False,True,False,False
21,2.54,85.4,6.7,5.9,3.0,3.14,2,5.0,77.71,False,False,True,False,False,False,False,False,False,True,False,False,True
24,3.77,78.1,6.3,3.1,4.9,3.19,1,3.3,85.58,True,False,False,False,False,False,False,False,False,False,False,True,False
24,3.54,77.1,5.7,6.2,4.1,3.07,0,7.1,73.11,False,False,False,True,False,True,False,False,False,False,True,False,False
22,6.95,83.7,6.9,8.2,2.7,2.39,0,6.5,83.0,True,False,True,True,False,True,False,True,False,False,False,False,False
19,1.68,65.5,6.6,5.8,5.1,3.12,0,5.9,64.91,False,False,True,False,False,False,True,False,False,False,False,False,False
19,5.25,80.1,6.9,4.0,4.8,3.01,4,6.3,95.51,False,False,False,False,False,True,False,False,True,False,True,False,True
20,2.9,72.1,6.1,8.7,3.8,2.63,1,5.3,68.04,True,False,True,False,True,False,False,True,False,False,True,False,True
24,5.96,82.5,5.4,6.5,4.7,2.97,1,6.3,76.16,False,False,False,False,True,False,False,False,True,False,False,True,False
19,5.34,78.0,8.1,6.7,4.9,3.47,1,5.8,96.97,True,False,False,True,False,False,True,True,False,False,True,True,False
19,3.82,92.3,8.6,6.3,1.9,3.12,2,3.5,99.9,False,False,False,True,False,True,False,True,False,False,True,True,False
18,9.37,85.4,8.3,4.8,3.0,2.18,2,4.0,99.85,False,False,False,True,False,False,True,False,True,False,True,True,False
17,4.84,82.9,7.4,2.6,3.9,2.94,3,5.3,93.28,False,False,False,False,False,False,False,False,True,False,True,False,True
20,7.12,72.1,7.3,4.1,4.0,2.48,2,2.9,98.54,False,False,False,False,False,False,False,False,False,False,False,False,True
23,2.27,85.4,6.8,4.3,3.5,4.0,0,2.9,87.85,True,False,False,False,True,False,False,False,True,False,False,False,True
20,4.68,58.6,7.1,4.9,7.4,2.07,2,8.5,53.19,True,False,True,False,False,False,False,True,False,False,True,False,True
20,5.11,88.7,7.0,5.0,3.9,2.66,1,4.0,96.35,True,False,False,False,True,False,True,False,True,False,False,False,True
23,5.21,88.4,5.8,6.2,2.6,2.94,1,3.2,90.23,False,False,True,True,False,False,False,False,True,False,False,False,True
18,4.24,81.9,5.5,5.3,6.3,2.24,3,4.9,78.25,True,False,False,False,False,True,False,False,True,False,True,False,False
24,3.28,86.6,7.3,3.1,4.3,2.76,2,5.8,73.9,False,False,True,False,False,False,False,False,False,False,True,False,True
22,1.33,66.1,5.6,3.6,1.6,3.27,0,3.6,61.25,False,False,False,False,False,False,False,True,False,False,False,True,False
19,3.8,75.0,8.8,5.0,4.9,2.77,0,6.3,72.26,True,False,False,False,False,False,False,False,True,False,False,False,True
17,3.1,71.1,6.6,2.9,3.2,2.93,1,4.7,88.35,False,False,False,False,True,False,False,False,False,False,True,False,False
21,4.43,85.7,7.8,2.0,3.5,3.88,1,6.3,93.28,True,False,False,True,False,False,False,True,False,False,True,False,True
24,6.66,85.7,7.2,3.2,6.2,3.85,2,3.2,96.46,True,False,False,False,False,False,False,False,True,False,True,False,False
23,9.38,95.6,6.7,3.8,3.4,2.69,3,5.5,99.08,False,False,False,True,False,False,False,False,True,False,True,True,False
22,6.01,69.6,7.2,9.0,3.3,3.75,2,3.7,93.08,True,False,True,True,False,True,False,False,True,False,False,False,True
24,6.98,71.2,7.0,3.2,3.5,2.17,2,3.6,99.33,True,False,False,True,False,True,False,False,False,False,True,True,False
23,6.2,84.2,7.8,4.6,5.9,3.38,1,3.9,97.66,False,False,False,False,True,False,False,True,False,False,True,False,False
19,6.4,73.8,7.6,5.1,4.2,3.13,3,6.6,98.02,True,False,False,False,False,False,False,False,True,False,False,False,True
18,6.13,73.4,8.7,6.2,3.6,2.78,3,2.5,84.11,False,True,False,False,True,False,True,False,False,False,False,True,False
24,4.43,86.1,7.0,5.9,5.7,3.45,1,5.5,79.33,False,True,True,False,True,False,True,False,False,False,True,False,True
23,4.3,80.0,7.7,6.0,4.9,3.76,1,4.6,82.43,True,False,True,False,False,False,False,True,False,False,True,False,True
19,5.62,74.3,6.1,4.9,4.5,3.48,2,4.1,88.27,True,False,False,True,False,False,False,False,False,True,False,False,False
19,8.56,90.8,8.5,5.5,4.7,3.25,3,5.0,88.69,False,False,True,True,False,False,True,True,False,False,False,False,True
18,6.53,78.8,6.7,3.3,2.5,3.44,1,5.5,91.71,True,False,False,False,False,False,True,False,False,False,True,True,False
20,8.18,66.0,7.1,8.9,6.8,2.16,2,6.5,64.09,True,False,True,True,False,False,True,False,True,False,True,False,True
24,2.37,77.9,6.1,6.4,6.7,3.84,2,6.0,87.23,False,False,False,False,True,True,False,True,False,False,True,False,True
24,5.5,79.9,5.6,3.4,3.2,2.91,2,3.8,87.5,True,False,True,False,False,False,True,False,False,False,False,False,True
20,5.77,73.1,4.1,5.0,5.0,2.56,3,4.3,85.08,False,False,True,False,False,True,False,False,True,False,True,False,True
17,6.01,90.1,10.0,5.1,5.3,2.49,1,2.2,95.03,True,False,True,False,True,False,False,False,True,False,True,False,True
17,2.23,82.8,8.6,5.0,1.6,3.62,2,7.0,89.27,True,False,True,True,False,False,False,False,True,False,True,False,False
20,1.29,86.9,6.0,4.5,2.4,2.82,1,5.5,63.87,True,False,True,True,False,False,True,False,True,False,True,True,False
22,0.73,88.7,6.6,4.4,7.6,2.22,0,5.5,60.35,False,True,False,False,False,False,False,False,True,False,False,False,False
21,4.18,77.5,5.1,2.0,4.1,3.58,3,4.3,98.83,False,False,False,True,False,True,False,False,True,False,True,False,False
19,9.67,77.9,7.9,1.0,3.7,3.22,2,5.9,86.92,False,False,False,False,True,False,True,True,False,False,True,False,True
21,5.41,81.2,7.5,3.4,1.6,3.23,2,2.3,99.49,True,False,True,True,False,False,False,False,True,False,False,True,False
19,2.56,76.5,7.9,6.5,3.6,1.93,1,8.1,55.1,True,False,False,False,False,False,False,False,False,False,False,False,False
20,5.66,94.5,6.2,4.8,3.7,3.02,2,3.3,93.65,True,False,False,True,False,True,False,True,False,False,True,False,True
17,4.38,71.7,7.7,6.6,4.7,3.74,1,7.2,73.85,False,False,False,False,False,True,False,False,True,False,False,True,False
22,5.33,67.2,6.9,1.0,5.7,2.63,2,2.6,99.22,False,False,False,False,False,False,False,False,False,True,True,False,True
17,4.08,85.8,5.3,4.6,3.8,2.29,1,6.0,76.11,False,False,True,True,False,False,False,False,False,False,False,False,True
21,2.4,78.5,8.5,6.4,3.1,2.88,1,5.6,66.35,True,False,True,False,False,False,False,False,False,False,False,True,False
17,3.92,66.5,6.3,3.2,3.0,2.9,1,2.9,80.77,False,False,False,False,False,False,False,False,False,False,False,False,True
20,6.42,87.6,7.8,3.5,4.8,4.0,1,1.6,94.03,True,False,True,False,True,False,False,False,False,False,False,False,True
22,5.6,88.0,7.9,4.0,2.4,3.42,0,2.5,95.27,False,True,False,True,False,False,True,False,False,True,True,False,False
21,7.44,72.1,8.1,4.4,4.4,2.71,3,5.0,97.66,True,False,True,False,False,False,True,False,True,False,False,False,True
22,2.85,68.9,8.0,4.9,6.5,2.74,0,2.7,65.1,False,False,False,False,False,False,False,False,False,True,True,False,True
24,7.1,88.5,6.9,2.5,3.1,2.81,3,3.9,98.4,True,False,False,False,False,False,True,False,False,False,True,False,True
19,5.13,87.6,4.9,1.7,2.3,1.84,2,4.7,85.7,True,False,False,True,False,False,False,False,False,True,False,False,True
17,5.39,88.3,7.5,5.2,3.9,3.51,2,1.0,97.06,False,False,False,False,False,False,True,False,False,True,False,False,False
22,7.51,77.5,10.0,3.6,2.0,3.15,4,2.9,88.41,True,False,True,False,True,True,False,False,False,False,False,False,True
18,4.76,89.1,6.6,4.3,4.4,2.88,2,2.5,95.01,True,False,False,False,True,False,False,False,True,False,True,False,False
24,5.53,97.1,7.9,8.2,3.1,3.01,2,4.6,81.69,False,False,True,False,True,True,False,True,False,False,False,False,False
17,6.3,88.0,7.1,4.0,5.9,2.69,3,5.9,95.2,False,False,True,False,True,False,False,True,False,False,True,False,True
19,6.32,87.5,6.6,3.6,5.2,2.68,2,5.3,94.21,False,False,False,True,False,False,False,True,False,False,False,True,False
22,6.66,92.2,7.1,1.8,2.0,3.3,2,3.4,90.34,True,False,True,False,False,False,False,False,False,False,True,False,False
21,7.62,85.8,8.8,6.2,4.1,2.6,3,3.0,86.69,False,False,False,False,False,False,False,False,False,False,True,False,True
19,6.1,81.1,8.1,4.4,4.5,3.08,3,1.5,92.7,False,False,True,False,True,True,False,False,False,True,True,False,False
18,4.16,84.6,7.1,1.0,3.7,2.57,3,4.3,76.55,True,False,False,True,False,False,False,False,True,False,False,False,True
22,9.94,90.5,7.4,3.4,3.3,2.64,2,2.3,95.01,False,False,False,False,True,False,False,False,False,True,True,True,False
23,4.99,84.1,4.3,5.4,2.7,2.37,0,5.0,74.79,True,False,True,True,False,False,False,False,True,False,False,False,False
23,5.81,87.8,5.0,2.7,5.1,3.15,2,3.5,97.77,True,False,False,True,False,False,False,False,False,False,True,False,False
20,3.57,77.2,4.1,8.9,3.2,2.5,0,6.9,36.2,True,False,False,False,True,False,True,False,False,False,True,False,False
17,0.7,80.1,6.7,7.1,2.0,2.64,1,5.5,57.21,True,False,True,False,True,True,False,True,False,False,True,True,False
21,3.51,66.6,8.6,4.3,2.9,2.77,0,5.3,54.29,False,False,False,False,True,False,False,False,True,False,False,False,False
20,5.2,89.8,8.4,5.0,2.3,3.82,0,3.0,92.75,False,False,False,False,False,False,False,True,False,False,True,False,True
22,6.13,84.5,6.3,5.0,1.2,2.73,5,5.7,96.51,False,False,True,True,False,False,False,False,True,False,True,False,True
23,5.12,70.9,7.6,4.0,5.2,2.65,1,5.3,82.64,False,False,False,False,False,False,True,True,False,False,False,False,False
23,6.66,85.5,7.3,8.2,3.5,2.43,0,6.1,70.38,True,False,True,True,False,False,True,False,True,False,True,False,True
23,7.05,73.2,8.8,6.0,2.1,3.08,4,5.3,92.75,False,False,False,False,True,False,True,True,False,False,False,True,False
22,7.05,86.0,5.1,2.3,2.5,3.52,1,4.9,97.7,False,False,True,True,False,True,False,False,False,False,True,False,True
23,5.08,99.9,5.2,7.9,2.3,3.88,3,6.0,91.45,True,False,False,False,False,False,False,False,True,False,False,False,True
19,5.24,82.3,7.0,3.5,2.2,2.81,2,4.7,93.22,False,False,True,False,False,False,False,False,True,False,True,False,False
24,4.65,73.8,6.2,5.4,5.2,3.61,1,4.2,91.41,False,True,True,False,True,False,False,False,False,False,False,False,True
22,3.33,76.4,5.1,5.6,6.7,3.38,2,5.3,56.97,False,False,True,True,False,False,True,True,False,False,False,False,False
21,7.93,83.3,6.7,7.2,2.7,3.11,3,2.5,93.36,False,False,False,False,False,False,True,True,False,False,False,False,False
24,2.59,76.7,9.4,3.1,5.6,3.1,3,5.5,88.05,True,False,False,True,False,False,False,False,True,False,False,True,False
20,4.93,87.2,7.3,4.0,5.1,2.54,3,3.3,97.49,True,False,True,True,False,False,False,False,False,False,False,True,False
21,5.53,62.3,6.0,3.2,5.9,3.03,2,2.6,80.08,True,False,True,False,False,False,True,False,True,False,True,False,True
24,0.8,94.3,8.2,4.2,3.6,2.49,0,2.8,60.65,False,False,False,True,False,False,False,True,False,False,True,False,False
